Otu.chr	Otu.pos	Otu.logp	Otu.MarkerName	Otu.P.value
5	60903163	3	5_60903163	0.001
5	97155780	3	5_97155780	0.001
6	155987929	5.466355021	6_155987929	3.42E-06
6	144453898	5.160773426	6_144453898	6.91E-06
6	143304210	5.144905049	6_143304210	7.16E-06
6	153090330	5.088522783	6_153090330	8.16E-06
6	149240162	5.044360347	6_149240162	9.03E-06
6	72551169	5.030118356	6_72551169	9.33E-06
6	142935989	4.890759031	6_142935989	1.29E-05
6	142935837	4.832978204	6_142935837	1.47E-05
6	72575877	4.81417464	6_72575877	1.53E-05
6	72563566	4.786747948	6_72563566	1.63E-05
6	151042592	4.780677492	6_151042592	1.66E-05
6	151044065	4.780677492	6_151044065	1.66E-05
6	151042173	4.762456262	6_151042173	1.73E-05
6	74573964	4.759201229	6_74573964	1.74E-05
6	157169648	4.740406121	6_157169648	1.82E-05
6	142936494	4.723078868	6_142936494	1.89E-05
6	72563034	4.71354353	6_72563034	1.93E-05
6	121312593	4.680477551	6_121312593	2.09E-05
6	169179580	4.67943832	6_169179580	2.09E-05
6	169179581	4.67943832	6_169179581	2.09E-05
6	68629049	4.675511767	6_68629049	2.11E-05
6	142936108	4.668572703	6_142936108	2.15E-05
6	157411337	4.653451441	6_157411337	2.22E-05
6	142937393	4.642636969	6_142937393	2.28E-05
6	142937436	4.642636969	6_142937436	2.28E-05
6	142937564	4.642636969	6_142937564	2.28E-05
6	142937786	4.642636969	6_142937786	2.28E-05
6	78310467	4.620694482	6_78310467	2.40E-05
6	142935325	4.61780279	6_142935325	2.41E-05
6	72578291	4.611543547	6_72578291	2.45E-05
6	72563241	4.540607512	6_72563241	2.88E-05
6	72563626	4.540607512	6_72563626	2.88E-05
6	150745986	4.511167366	6_150745986	3.08E-05
6	72562447	4.500175504	6_72562447	3.16E-05
6	142936920	4.496345481	6_142936920	3.19E-05
6	142916720	4.493630283	6_142916720	3.21E-05
6	157168032	4.463315327	6_157168032	3.44E-05
6	72563944	4.438898616	6_72563944	3.64E-05
6	144466194	4.426780173	6_144466194	3.74E-05
6	144608612	4.426432227	6_144608612	3.75E-05
6	144608646	4.426432227	6_144608646	3.75E-05
6	142936753	4.412625828	6_142936753	3.87E-05
6	72551462	4.410608977	6_72551462	3.89E-05
6	72550938	4.391902054	6_72550938	4.06E-05
6	132386243	4.355069292	6_132386243	4.42E-05
6	144597332	4.353400248	6_144597332	4.43E-05
6	144621376	4.352323687	6_144621376	4.44E-05
6	72551563	4.351737594	6_72551563	4.45E-05
6	72551565	4.351737594	6_72551565	4.45E-05
6	71650843	4.321299565	6_71650843	4.77E-05
6	72043882	4.318577844	6_72043882	4.80E-05
6	72555954	4.316052869	6_72555954	4.83E-05
6	72032663	4.309892561	6_72032663	4.90E-05
6	157161320	4.301203748	6_157161320	5.00E-05
6	153535516	4.295077709	6_153535516	5.07E-05
6	72559816	4.284414448	6_72559816	5.20E-05
6	72550920	4.283746174	6_72550920	5.20E-05
6	72551348	4.283746174	6_72551348	5.20E-05
6	72551483	4.283746174	6_72551483	5.20E-05
6	72551621	4.283746174	6_72551621	5.20E-05
6	72552679	4.283746174	6_72552679	5.20E-05
6	72553124	4.283746174	6_72553124	5.20E-05
6	72553915	4.283746174	6_72553915	5.20E-05
6	72553940	4.283746174	6_72553940	5.20E-05
6	72554098	4.283746174	6_72554098	5.20E-05
6	72554390	4.283746174	6_72554390	5.20E-05
6	72555437	4.283746174	6_72555437	5.20E-05
6	72559561	4.283746174	6_72559561	5.20E-05
6	72560588	4.283746174	6_72560588	5.20E-05
6	72561635	4.283746174	6_72561635	5.20E-05
6	72574424	4.283746174	6_72574424	5.20E-05
6	73035445	4.282995593	6_73035445	5.21E-05
6	142916693	4.279014256	6_142916693	5.26E-05
6	72562368	4.27572413	6_72562368	5.30E-05
6	71513676	4.270106596	6_71513676	5.37E-05
6	32760005	4.265760396	6_32760005	5.42E-05
6	72587367	4.261140198	6_72587367	5.48E-05
6	134373968	4.249029016	6_134373968	5.64E-05
6	33258946	4.2486439	6_33258946	5.64E-05
6	152948059	4.246876755	6_152948059	5.66E-05
6	74688259	4.229147988	6_74688259	5.90E-05
6	74406152	4.228412519	6_74406152	5.91E-05
6	143967509	4.221053272	6_143967509	6.01E-05
6	143967682	4.221053272	6_143967682	6.01E-05
6	143967699	4.221053272	6_143967699	6.01E-05
6	143968588	4.221053272	6_143968588	6.01E-05
6	143968728	4.221053272	6_143968728	6.01E-05
6	134433189	4.216239304	6_134433189	6.08E-05
6	134424165	4.21395879	6_134424165	6.11E-05
6	144572495	4.213106675	6_144572495	6.12E-05
6	72581332	4.209433375	6_72581332	6.17E-05
6	134372600	4.207818504	6_134372600	6.20E-05
6	71661506	4.206768553	6_71661506	6.21E-05
6	144572022	4.199970641	6_144572022	6.31E-05
6	145476021	4.199008139	6_145476021	6.32E-05
6	145476089	4.199008139	6_145476089	6.32E-05
6	149520515	4.190305641	6_149520515	6.45E-05
6	143966906	4.188290973	6_143966906	6.48E-05
6	134727322	4.1821703	6_134727322	6.57E-05
6	134414270	4.178879676	6_134414270	6.62E-05
6	144572554	4.178814117	6_144572554	6.63E-05
6	157690139	4.172566105	6_157690139	6.72E-05
6	145475553	4.171726888	6_145475553	6.73E-05
6	72033788	4.167363372	6_72033788	6.80E-05
6	151893953	4.164626548	6_151893953	6.85E-05
6	71697090	4.1640559	6_71697090	6.85E-05
6	71697229	4.1640559	6_71697229	6.85E-05
6	145173484	4.162474691	6_145173484	6.88E-05
6	145173652	4.162474691	6_145173652	6.88E-05
6	144571707	4.15864053	6_144571707	6.94E-05
6	144614446	4.154964006	6_144614446	7.00E-05
6	144615086	4.154964006	6_144615086	7.00E-05
6	74979332	4.153848523	6_74979332	7.02E-05
6	126186804	4.153353671	6_126186804	7.03E-05
6	150666597	4.153044675	6_150666597	7.03E-05
6	33268692	4.150212176	6_33268692	7.08E-05
6	144573538	4.149537567	6_144573538	7.09E-05
6	143967529	4.13667714	6_143967529	7.30E-05
6	72036388	4.131179294	6_72036388	7.39E-05
6	144612956	4.128719027	6_144612956	7.44E-05
6	143962311	4.127494101	6_143962311	7.46E-05
6	166541194	4.126563137	6_166541194	7.47E-05
6	88103587	4.125982296	6_88103587	7.48E-05
6	134370185	4.125576169	6_134370185	7.49E-05
6	33269034	4.124649303	6_33269034	7.51E-05
6	7073554	4.124360063	6_7073554	7.51E-05
6	116783135	4.120732043	6_116783135	7.57E-05
6	144570241	4.119643801	6_144570241	7.59E-05
6	144612645	4.117760152	6_144612645	7.63E-05
6	144613302	4.117760152	6_144613302	7.63E-05
6	145496647	4.108629825	6_145496647	7.79E-05
6	134367556	4.103143227	6_134367556	7.89E-05
6	144573581	4.096964303	6_144573581	8.00E-05
6	134370295	4.096313268	6_134370295	8.01E-05
6	134363348	4.092911255	6_134363348	8.07E-05
6	144570331	4.092534893	6_144570331	8.08E-05
6	149520528	4.092266263	6_149520528	8.09E-05
6	72583567	4.090443971	6_72583567	8.12E-05
6	145495887	4.087246696	6_145495887	8.18E-05
6	134391844	4.07852162	6_134391844	8.35E-05
6	145165523	4.074687909	6_145165523	8.42E-05
6	145166033	4.074687909	6_145166033	8.42E-05
6	157679477	4.073811951	6_157679477	8.44E-05
6	151739386	4.072578305	6_151739386	8.46E-05
6	19490572	4.07109231	6_19490572	8.49E-05
6	32759868	4.070172519	6_32759868	8.51E-05
6	73887583	4.067323341	6_73887583	8.56E-05
6	72555461	4.065501549	6_72555461	8.60E-05
6	143966951	4.063787956	6_143966951	8.63E-05
6	34192660	4.061780582	6_34192660	8.67E-05
6	145174848	4.058687375	6_145174848	8.74E-05
6	134429910	4.057148993	6_134429910	8.77E-05
6	155308049	4.055616042	6_155308049	8.80E-05
6	155308253	4.055616042	6_155308253	8.80E-05
6	155308255	4.055616042	6_155308255	8.80E-05
6	143963789	4.053990115	6_143963789	8.83E-05
6	134374133	4.053646003	6_134374133	8.84E-05
6	134374429	4.053646003	6_134374429	8.84E-05
6	134404961	4.051782706	6_134404961	8.88E-05
6	144573829	4.05153813	6_144573829	8.88E-05
6	72024582	4.051342568	6_72024582	8.89E-05
6	78310281	4.050805226	6_78310281	8.90E-05
6	72579217	4.050756409	6_72579217	8.90E-05
6	72580254	4.050756409	6_72580254	8.90E-05
6	72581739	4.050756409	6_72581739	8.90E-05
6	145484022	4.049002666	6_145484022	8.93E-05
6	150623644	4.04383157	6_150623644	9.04E-05
6	119677385	4.039576793	6_119677385	9.13E-05
6	119678163	4.039576793	6_119678163	9.13E-05
6	134402686	4.035646071	6_134402686	9.21E-05
6	157680469	4.035551792	6_157680469	9.21E-05
6	72560000	4.033764376	6_72560000	9.25E-05
6	134363475	4.033576654	6_134363475	9.26E-05
6	145489972	4.033529736	6_145489972	9.26E-05
6	144573721	4.032592443	6_144573721	9.28E-05
6	150448294	4.032171321	6_150448294	9.29E-05
6	134422923	4.031190286	6_134422923	9.31E-05
6	88412849	4.029513651	6_88412849	9.34E-05
6	144767560	4.028677755	6_144767560	9.36E-05
6	134406072	4.025949097	6_134406072	9.42E-05
6	134365308	4.023879382	6_134365308	9.47E-05
6	134368207	4.023879382	6_134368207	9.47E-05
6	134368672	4.023879382	6_134368672	9.47E-05
6	32760092	4.021910827	6_32760092	9.51E-05
6	142936161	4.021317435	6_142936161	9.52E-05
6	58650358	4.017231423	6_58650358	9.61E-05
6	75058146	4.014349026	6_75058146	9.68E-05
6	142901480	4.0138107	6_142901480	9.69E-05
6	75057640	4.012065735	6_75057640	9.73E-05
6	142322583	4.011218157	6_142322583	9.75E-05
6	144572674	4.006387442	6_144572674	9.85E-05
6	126186491	4.004408676	6_126186491	9.90E-05
6	144574337	4.003094489	6_144574337	9.93E-05
6	70486607	4.003050752	6_70486607	9.93E-05
6	157169570	4.002613616	6_157169570	9.94E-05
6	75054648	4.001784268	6_75054648	9.96E-05
6	75054650	4.001784268	6_75054650	9.96E-05
6	144604166	3.999565923	6_144604166	0.0001001
6	72551238	3.998266287	6_72551238	0.0001004
6	149545476	3.996970529	6_149545476	0.0001007
6	72038512	3.993962045	6_72038512	0.0001014
6	89758046	3.993533958	6_89758046	0.0001015
6	72560083	3.992252222	6_72560083	0.0001018
6	72032336	3.990974258	6_72032336	0.0001021
6	126186601	3.989700043	6_126186601	0.0001024
6	134363127	3.989276135	6_134363127	0.0001025
6	151737373	3.983384452	6_151737373	0.0001039
6	157677983	3.982966661	6_157677983	0.000104
6	72033526	3.980468315	6_72033526	0.0001046
6	145164327	3.980468315	6_145164327	0.0001046
6	152644176	3.980468315	6_152644176	0.0001046
6	157681077	3.975925013	6_157681077	0.0001057
6	169571166	3.975925013	6_169571166	0.0001057
6	144571059	3.97510404	6_144571059	0.0001059
6	145484300	3.974694135	6_145484300	0.000106
6	71684220	3.973875483	6_71684220	0.0001062
6	145485126	3.973466735	6_145485126	0.0001063
6	100765990	3.965772739	6_100765990	0.0001082
6	144817069	3.960585881	6_144817069	0.0001095
6	134725214	3.95939766	6_134725214	0.0001098
6	134725216	3.95939766	6_134725216	0.0001098
6	134725512	3.95939766	6_134725512	0.0001098
6	153725211	3.95939766	6_153725211	0.0001098
6	72023994	3.958607315	6_72023994	0.00011
6	72030498	3.955068454	6_72030498	0.0001109
6	11060865	3.953114809	6_11060865	0.0001114
6	11060866	3.953114809	6_11060866	0.0001114
6	143214298	3.952335805	6_143214298	0.0001116
6	144570445	3.950007143	6_144570445	0.0001122
6	73035379	3.949620244	6_73035379	0.0001123
6	145651737	3.9476909	6_145651737	0.0001128
6	134373414	3.947306058	6_134373414	0.0001129
6	145165406	3.941194513	6_145165406	0.0001145
6	100705402	3.938547521	6_100705402	0.0001152
6	100705421	3.938547521	6_100705421	0.0001152
6	72039207	3.935916564	6_72039207	0.0001159
6	145497287	3.933674075	6_145497287	0.0001165
6	143953022	3.927382523	6_143953022	0.0001182
6	145497451	3.927015255	6_145497451	0.0001183
6	72021434	3.926648298	6_72021434	0.0001184
6	149413218	3.925549281	6_149413218	0.0001187
6	35454989	3.925183559	6_35454989	0.0001188
6	96623672	3.92226882	6_96623672	0.0001196
6	152680368	3.921543182	6_152680368	0.0001198
6	71678603	3.919373513	6_71678603	0.0001204
6	134426202	3.919373513	6_134426202	0.0001204
6	70064335	3.919012953	6_70064335	0.0001205
6	134691853	3.919012953	6_134691853	0.0001205
6	140726643	3.912573543	6_140726643	0.0001223
6	71742410	3.911863911	6_71742410	0.0001225
6	134370051	3.911155437	6_134370051	0.0001227
6	150777959	3.910801633	6_150777959	0.0001228
6	143957217	3.910094889	6_143957217	0.000123
6	144049439	3.910094889	6_144049439	0.000123
6	134746609	3.906578315	6_134746609	0.000124
6	73642780	3.90274269	6_73642780	0.0001251
6	70486588	3.901702464	6_70486588	0.0001254
6	99145738	3.901356274	6_99145738	0.0001255
6	157677082	3.898596649	6_157677082	0.0001263
6	73644579	3.893129456	6_73644579	0.0001279
6	73646919	3.893129456	6_73646919	0.0001279
6	73647653	3.893129456	6_73647653	0.0001279
6	150623589	3.890421453	6_150623589	0.0001287
6	147058114	3.889073758	6_147058114	0.0001291
6	144862904	3.888401475	6_144862904	0.0001293
6	72024354	3.887730232	6_72024354	0.0001295
6	157679027	3.885722703	6_157679027	0.0001301
6	157680446	3.885722703	6_157680446	0.0001301
6	33289091	3.884389488	6_33289091	0.0001305
6	77496413	3.882397308	6_77496413	0.0001311
6	77496436	3.882397308	6_77496436	0.0001311
6	77496536	3.882397308	6_77496536	0.0001311
6	139304498	3.882066165	6_139304498	0.0001312
6	20171524	3.881735274	6_20171524	0.0001313
6	157684499	3.881074247	6_157684499	0.0001315
6	134373649	3.873868593	6_134373649	0.0001337
6	134426572	3.872895202	6_134426572	0.000134
6	156175299	3.872571222	6_156175299	0.0001341
6	150870372	3.871600731	6_150870372	0.0001344
6	72552911	3.871277716	6_72552911	0.0001345
6	72553005	3.871277716	6_72553005	0.0001345
6	72553100	3.871277716	6_72553100	0.0001345
6	72559546	3.871277716	6_72559546	0.0001345
6	72559865	3.871277716	6_72559865	0.0001345
6	145155909	3.870632404	6_145155909	0.0001347
6	149371351	3.870632404	6_149371351	0.0001347
6	157680007	3.869666232	6_157680007	0.000135
6	145476236	3.869344651	6_145476236	0.0001351
6	145477278	3.869344651	6_145477278	0.0001351
6	134380344	3.869023308	6_134380344	0.0001352
6	134380431	3.869023308	6_134380431	0.0001352
6	134392563	3.869023308	6_134392563	0.0001352
6	134396295	3.868702203	6_134396295	0.0001353
6	134394431	3.868060705	6_134394431	0.0001355
6	134401009	3.86774031	6_134401009	0.0001356
6	71693101	3.866780543	6_71693101	0.0001359
6	134400051	3.865822892	6_134400051	0.0001362
6	134707428	3.864231485	6_134707428	0.0001367
6	138581408	3.863913903	6_138581408	0.0001368
6	142931879	3.861697302	6_142931879	0.0001375
6	72038472	3.859806321	6_72038472	0.0001381
6	34128793	3.859491957	6_34128793	0.0001382
6	51722831	3.85886391	6_51722831	0.0001384
6	11056147	3.8569852	6_11056147	0.000139
6	92974909	3.853251986	6_92974909	0.0001402
6	58710887	3.852014679	6_58710887	0.0001406
6	157678094	3.851397345	6_157678094	0.0001408
6	134430525	3.851089007	6_134430525	0.0001409
6	143962890	3.849550591	6_143962890	0.0001414
6	145160392	3.84924356	6_145160392	0.0001415
6	145165328	3.84924356	6_145165328	0.0001415
6	162692032	3.848017605	6_162692032	0.0001419
6	144663191	3.843450849	6_144663191	0.0001434
6	145498050	3.843148099	6_145498050	0.0001435
6	145168685	3.839531469	6_145168685	0.0001447
6	71682555	3.835944708	6_71682555	0.0001459
6	77502663	3.835944708	6_77502663	0.0001459
6	11060545	3.833273944	6_11060545	0.0001468
6	11060550	3.833273944	6_11060550	0.0001468
6	72561190	3.830325566	6_72561190	0.0001478
6	149495295	3.829738285	6_149495295	0.000148
6	168533615	3.828858849	6_168533615	0.0001483
6	148877777	3.827397069	6_148877777	0.0001488
6	116811657	3.824488187	6_116811657	0.0001498
6	139666330	3.824198367	6_139666330	0.0001499
6	70638405	3.820448209	6_70638405	0.0001512
6	72561349	3.819014419	6_72561349	0.0001517
6	120815032	3.817300097	6_120815032	0.0001523
6	134747348	3.816445466	6_134747348	0.0001526
6	157676199	3.816445466	6_157676199	0.0001526
6	143967300	3.815592515	6_143967300	0.0001529
6	145156533	3.814741235	6_145156533	0.0001532
6	69286037	3.81417464	6_69286037	0.0001534
6	140745177	3.813608784	6_140745177	0.0001536
6	157170950	3.813326133	6_157170950	0.0001537
6	134727041	3.812479279	6_134727041	0.000154
6	145496035	3.811071516	6_145496035	0.0001545
6	151609370	3.809108283	6_151609370	0.0001552
6	77494868	3.806597097	6_77494868	0.0001561
6	142937188	3.803547458	6_142937188	0.0001572
6	124278968	3.802995272	6_124278968	0.0001574
6	124279453	3.802995272	6_124279453	0.0001574
6	69237443	3.802443787	6_69237443	0.0001576
6	134387656	3.802443787	6_134387656	0.0001576
6	169705262	3.802443787	6_169705262	0.0001576
6	71675540	3.800519085	6_71675540	0.0001583
6	87213836	3.799696817	6_87213836	0.0001586
6	33268595	3.79832982	6_33268595	0.0001591
6	65407933	3.797784224	6_65407933	0.0001593
6	134696109	3.795880017	6_134696109	0.00016
6	11058447	3.791021483	6_11058447	0.0001618
6	34165593	3.790753151	6_34165593	0.0001619
6	134400731	3.790753151	6_134400731	0.0001619
6	134401160	3.790753151	6_134401160	0.0001619
6	157678045	3.787546039	6_157678045	0.0001631
6	72029949	3.787013815	6_72029949	0.0001633
6	134424316	3.786747948	6_134424316	0.0001634
6	119677331	3.786482243	6_119677331	0.0001635
6	68938934	3.784891419	6_68938934	0.0001641
6	68938953	3.784891419	6_68938953	0.0001641
6	134424754	3.783042793	6_134424754	0.0001648
6	134727042	3.782779344	6_134727042	0.0001649
6	135904203	3.782779344	6_135904203	0.0001649
6	144866984	3.781989957	6_144866984	0.0001652
6	72038774	3.781464495	6_72038774	0.0001654
6	72038961	3.781464495	6_72038961	0.0001654
6	72039303	3.781464495	6_72039303	0.0001654
6	11064995	3.781202002	6_11064995	0.0001655
6	11064996	3.781202002	6_11064996	0.0001655
6	144839073	3.776763727	6_144839073	0.0001672
6	138579278	3.775725986	6_138579278	0.0001676
6	145186263	3.775466937	6_145186263	0.0001677
6	157677061	3.774690718	6_157677061	0.000168
6	11043234	3.773657913	6_11043234	0.0001684
6	116783137	3.77237035	6_116783137	0.0001689
6	135904228	3.771856392	6_135904228	0.0001691
6	72028144	3.771086594	6_72028144	0.0001694
6	72027764	3.769806621	6_72027764	0.0001699
6	148208198	3.769295686	6_148208198	0.0001701
6	77498309	3.768785352	6_77498309	0.0001703
6	151607351	3.767766479	6_151607351	0.0001707
6	77496024	3.76674999	6_77496024	0.0001711
6	155435925	3.76649624	6_155435925	0.0001712
6	73643551	3.765482716	6_73643551	0.0001716
6	75052451	3.763462739	6_75052451	0.0001724
6	75054215	3.763462739	6_75054215	0.0001724
6	75056294	3.763462739	6_75056294	0.0001724
6	150908017	3.762959209	6_150908017	0.0001726
6	144570923	3.762707662	6_144570923	0.0001727
6	138578484	3.761452112	6_138578484	0.0001732
6	144967049	3.761452112	6_144967049	0.0001732
6	72024375	3.760200182	6_72024375	0.0001737
6	72024398	3.760200182	6_72024398	0.0001737
6	134724474	3.757955761	6_134724474	0.0001746
6	145481928	3.757707095	6_145481928	0.0001747
6	145655285	3.757458572	6_145655285	0.0001748
6	150324141	3.757210191	6_150324141	0.0001749
6	33265219	3.756713854	6_33265219	0.0001751
6	33266680	3.756713854	6_33266680	0.0001751
6	33267072	3.756713854	6_33267072	0.0001751
6	33268406	3.756713854	6_33268406	0.0001751
6	33264899	3.75276345	6_33264899	0.0001767
6	76992479	3.752517739	6_76992479	0.0001768
6	76992671	3.752517739	6_76992671	0.0001768
6	134836491	3.751781439	6_134836491	0.0001771
6	11042777	3.751536282	6_11042777	0.0001772
6	11042903	3.751536282	6_11042903	0.0001772
6	11042915	3.751536282	6_11042915	0.0001772
6	11042934	3.751536282	6_11042934	0.0001772
6	11042946	3.751536282	6_11042946	0.0001772
6	11042970	3.751536282	6_11042970	0.0001772
6	143016827	3.751536282	6_143016827	0.0001772
6	33282239	3.749579998	6_33282239	0.000178
6	142297324	3.748118545	6_142297324	0.0001786
6	145494738	3.748118545	6_145494738	0.0001786
6	134438687	3.747632486	6_134438687	0.0001788
6	70851346	3.747389659	6_70851346	0.0001789
6	139668379	3.746904414	6_139668379	0.0001791
6	134439270	3.74641971	6_134439270	0.0001793
6	134439293	3.74641971	6_134439293	0.0001793
6	155100005	3.745693668	6_155100005	0.0001796
6	134401008	3.744486287	6_134401008	0.0001801
6	134401674	3.744486287	6_134401674	0.0001801
6	134402119	3.744486287	6_134402119	0.0001801
6	134402221	3.744486287	6_134402221	0.0001801
6	150623085	3.744486287	6_150623085	0.0001801
6	100765613	3.742801574	6_100765613	0.0001808
6	71675698	3.74208155	6_71675698	0.0001811
6	11040294	3.739928612	6_11040294	0.000182
6	56519904	3.739928612	6_56519904	0.000182
6	147733452	3.738499227	6_147733452	0.0001826
6	72561111	3.737786295	6_72561111	0.0001829
6	78026027	3.737786295	6_78026027	0.0001829
6	72027943	3.73754891	6_72027943	0.000183
6	149426654	3.736837535	6_149426654	0.0001833
6	143686658	3.735654493	6_143686658	0.0001838
6	134384459	3.734710374	6_134384459	0.0001842
6	69241612	3.734474665	6_69241612	0.0001843
6	116844966	3.733063089	6_116844966	0.0001849
6	102397173	3.732359018	6_102397173	0.0001852
6	69287730	3.73189027	6_69287730	0.0001854
6	134390623	3.726535727	6_134390623	0.0001877
6	70486696	3.725611204	6_70486696	0.0001881
6	70487371	3.725611204	6_70487371	0.0001881
6	70487509	3.725611204	6_70487509	0.0001881
6	70552114	3.725611204	6_70552114	0.0001881
6	152983249	3.723768042	6_152983249	0.0001889
6	134427325	3.723078868	6_134427325	0.0001892
6	89674514	3.721932669	6_89674514	0.0001897
6	124282730	3.721475035	6_124282730	0.0001899
6	124282751	3.721475035	6_124282751	0.0001899
6	124283042	3.721475035	6_124283042	0.0001899
6	145157333	3.721475035	6_145157333	0.0001899
6	143967362	3.717831222	6_143967362	0.0001915
6	143967363	3.717831222	6_143967363	0.0001915
6	68834332	3.717604495	6_68834332	0.0001916
6	73638762	3.716698771	6_73638762	0.000192
6	68845071	3.716246617	6_68845071	0.0001922
6	134439109	3.71489297	6_134439109	0.0001928
6	11042495	3.711974465	6_11042495	0.0001941
6	150629232	3.709075441	6_150629232	0.0001954
6	70850688	3.708853238	6_70850688	0.0001955
6	71511223	3.708187313	6_71511223	0.0001958
6	134693622	3.707522406	6_134693622	0.0001961
6	70122823	3.706858517	6_70122823	0.0001964
6	75052962	3.706637445	6_75052962	0.0001965
6	72029014	3.70619564	6_72029014	0.0001967
6	138578132	3.705974906	6_138578132	0.0001968
6	138578145	3.705974906	6_138578145	0.0001968
6	71650406	3.70421306	6_71650406	0.0001976
6	138578308	3.70421306	6_138578308	0.0001976
6	134691908	3.703773713	6_134691908	0.0001978
6	134691928	3.703773713	6_134691928	0.0001978
6	70608906	3.702239489	6_70608906	0.0001985
6	57851164	3.701365217	6_57851164	0.0001989
6	73630004	3.70092874	6_73630004	0.0001991
6	74949066	3.700710666	6_74949066	0.0001992
6	125209334	3.699187206	6_125209334	0.0001999
6	134447696	3.698102283	6_134447696	0.0002004
6	144854680	3.698102283	6_144854680	0.0002004
6	134693538	3.697452628	6_134693538	0.0002007
6	134438854	3.696803943	6_134438854	0.000201
6	144573269	3.69572495	6_144573269	0.0002015
6	68838379	3.695078838	6_68838379	0.0002018
6	11048324	3.694863681	6_11048324	0.0002019
6	100764958	3.694004117	6_100764958	0.0002023
6	157682079	3.693789492	6_157682079	0.0002024
6	145156185	3.691222226	6_145156185	0.0002036
6	145156250	3.691222226	6_145156250	0.0002036
6	145156400	3.691222226	6_145156400	0.0002036
6	145156642	3.691222226	6_145156642	0.0002036
6	134726415	3.689731633	6_134726415	0.0002043
6	151606906	3.689306688	6_151606906	0.0002045
6	134425635	3.689094371	6_134425635	0.0002046
6	134692851	3.689094371	6_134692851	0.0002046
6	138578261	3.689094371	6_138578261	0.0002046
6	134692991	3.688882157	6_134692991	0.0002047
6	134692993	3.688882157	6_134692993	0.0002047
6	152948270	3.688882157	6_152948270	0.0002047
6	139304519	3.688670048	6_139304519	0.0002048
6	77496730	3.688458042	6_77496730	0.0002049
6	70854306	3.687822644	6_70854306	0.0002052
6	138577669	3.687822644	6_138577669	0.0002052
6	138578093	3.687822644	6_138578093	0.0002052
6	77495976	3.68655463	6_77495976	0.0002058
6	134438523	3.685711339	6_134438523	0.0002062
6	134438525	3.685711339	6_134438525	0.0002062
6	144963070	3.685500772	6_144963070	0.0002063
6	75057379	3.683610249	6_75057379	0.0002072
6	150623479	3.683610249	6_150623479	0.0002072
6	150623497	3.683610249	6_150623497	0.0002072
6	11043159	3.682563503	6_11043159	0.0002077
6	74943234	3.682354457	6_74943234	0.0002078
6	73033459	3.68172792	6_73033459	0.0002081
6	134749268	3.679853714	6_134749268	0.000209
6	71670035	3.679645967	6_71670035	0.0002091
6	144286387	3.679645967	6_144286387	0.0002091
6	134421105	3.67943832	6_134421105	0.0002092
6	70851034	3.677987561	6_70851034	0.0002099
6	34211653	3.677780705	6_34211653	0.00021
6	153533770	3.677160727	6_153533770	0.0002103
6	144087691	3.674484337	6_144087691	0.0002116
6	150317101	3.674484337	6_150317101	0.0002116
6	87214320	3.671824339	6_87214320	0.0002129
6	87214961	3.671824339	6_87214961	0.0002129
6	148138416	3.6712128	6_148138416	0.0002132
6	11043665	3.670195478	6_11043665	0.0002137
6	11044015	3.670195478	6_11044015	0.0002137
6	71518280	3.669992299	6_71518280	0.0002138
6	78309532	3.668572703	6_78309532	0.0002145
6	77502067	3.667763585	6_77502067	0.0002149
6	70486784	3.66756154	6_70486784	0.000215
6	67943800	3.663540266	6_67943800	0.000217
6	74943359	3.66274046	6_74943359	0.0002174
6	74943607	3.66274046	6_74943607	0.0002174
6	74943742	3.66274046	6_74943742	0.0002174
6	144581871	3.661543506	6_144581871	0.000218
6	92972107	3.660747366	6_92972107	0.0002184
6	92972159	3.660747366	6_92972159	0.0002184
6	169729296	3.660151217	6_169729296	0.0002187
6	135904648	3.658763377	6_135904648	0.0002194
6	72024708	3.657774771	6_72024708	0.0002199
6	72025314	3.657774771	6_72025314	0.0002199
6	72025844	3.657774771	6_72025844	0.0002199
6	72026177	3.657774771	6_72026177	0.0002199
6	72026207	3.657774771	6_72026207	0.0002199
6	72027535	3.657774771	6_72027535	0.0002199
6	150317880	3.657577319	6_150317880	0.00022
6	135904685	3.657379957	6_135904685	0.0002201
6	145867603	3.657182685	6_145867603	0.0002202
6	149520574	3.656985503	6_149520574	0.0002203
6	70886783	3.656394492	6_70886783	0.0002206
6	73640849	3.654038458	6_73640849	0.0002218
6	134692318	3.654038458	6_134692318	0.0002218
6	134788569	3.653060537	6_134788569	0.0002223
6	134691619	3.652279783	6_134691619	0.0002227
6	134691769	3.651695137	6_134691769	0.000223
6	134691780	3.651695137	6_134691780	0.000223
6	134691802	3.651695137	6_134691802	0.000223
6	72038286	3.650916831	6_72038286	0.0002234
6	145451599	3.649751982	6_145451599	0.000224
6	11042665	3.648977147	6_11042665	0.0002244
6	116837161	3.648203693	6_116837161	0.0002248
6	153089863	3.648203693	6_153089863	0.0002248
6	11048608	3.647624505	6_11048608	0.0002251
6	145881359	3.644165504	6_145881359	0.0002269
6	153089927	3.643974143	6_153089927	0.000227
6	77495041	3.642827742	6_77495041	0.0002276
6	77495540	3.642827742	6_77495540	0.0002276
6	773434	3.642636969	6_773434	0.0002277
6	139677233	3.6413039	6_139677233	0.0002284
6	144085664	3.64054398	6_144085664	0.0002288
6	135368008	3.639785387	6_135368008	0.0002292
